year,month,day,week,quantity,quantityrate,times,timerate,city
2015,3,21,7,525950.0,2.62,272.0,2.78,대전
2015,3,22,1,801056.0,4.0,361.0,3.69,대전
2015,3,23,2,632330.0,3.15,315.0,3.22,대전
2015,3,24,3,817800.0,4.08,417.0,4.27,대전
2015,3,25,4,517425.0,2.58,269.0,2.75,대전
2015,3,26,5,474486.0,2.37,274.0,2.8,대전
2015,3,27,6,578023.0,2.88,311.0,3.18,대전
2015,3,28,7,583452.0,2.91,299.0,3.06,대전
2015,3,29,1,788784.0,3.94,366.0,3.74,대전
2015,3,30,2,700377.0,3.49,341.0,3.49,대전
2015,3,31,3,802739.0,4.0,390.0,3.99,대전
2015,4,1,4,515429.0,2.72,291.0,3.02,대전
2015,4,2,5,524826.0,2.77,289.0,3.0,대전
2015,4,3,6,560114.0,2.95,311.0,3.23,대전
2015,4,4,7,592651.0,3.12,297.0,3.09,대전
2015,4,5,1,815226.0,4.3,361.0,3.75,대전
2015,4,6,2,705824.0,3.72,340.0,3.53,대전
2015,4,7,3,860172.0,4.54,430.0,4.47,대전
2015,4,8,4,475003.0,2.5,281.0,2.92,대전
2015,4,9,5,506531.0,2.67,278.0,2.89,대전
2015,4,10,6,543673.0,2.87,277.0,2.88,대전
2015,4,11,7,670051.0,3.53,328.0,3.41,대전
2015,4,12,1,862024.0,4.55,346.0,3.6,대전
2015,4,13,2,622208.0,3.28,322.0,3.35,대전
2015,4,14,3,866398.0,4.57,427.0,4.44,대전
2015,4,15,4,576495.0,3.04,320.0,3.33,대전
2015,4,16,5,521224.0,2.75,272.0,2.83,대전
2015,4,17,6,583749.0,3.08,313.0,3.25,대전
2015,4,18,7,654982.0,3.45,302.0,3.14,대전
2015,4,19,1,732336.0,3.86,312.0,3.24,대전
2015,4,20,2,629000.0,3.32,300.0,3.12,대전
2015,4,21,3,881950.0,4.65,460.0,4.78,대전
2015,4,22,4,447950.0,2.36,247.0,2.57,대전
2015,4,23,5,578550.0,3.05,294.0,3.06,대전
2015,4,24,6,457300.0,2.41,271.0,2.82,대전
2015,4,25,7,684000.0,3.61,339.0,3.52,대전
2015,4,26,1,682150.0,3.6,321.0,3.34,대전
2015,4,27,2,609150.0,3.21,315.0,3.27,대전
2015,4,28,3,794150.0,4.19,418.0,4.35,대전
2015,4,29,4,401250.0,2.12,222.0,2.31,대전
2015,4,30,5,611700.0,3.23,336.0,3.49,대전
2015,5,1,6,583350.0,2.86,337.0,3.12,대전
2015,5,2,7,605400.0,2.97,307.0,2.84,대전
2015,5,3,1,640850.0,3.15,308.0,2.85,대전
2015,5,4,2,619200.0,3.04,336.0,3.11,대전
2015,5,5,3,884300.0,4.34,433.0,4.0,대전
2015,5,6,4,601450.0,2.95,322.0,2.98,대전
2015,5,7,5,482200.0,2.37,282.0,2.61,대전
2015,5,8,6,603450.0,2.96,320.0,2.96,대전
2015,5,9,7,608100.0,2.99,314.0,2.9,대전
2015,5,10,1,747550.0,3.67,355.0,3.28,대전
2015,5,11,2,582750.0,2.86,309.0,2.86,대전
2015,5,12,3,870650.0,4.27,446.0,4.13,대전
2015,5,13,4,491200.0,2.41,293.0,2.71,대전
2015,5,14,5,534850.0,2.63,315.0,2.91,대전
2015,5,15,6,544500.0,2.67,321.0,2.97,대전
2015,5,16,7,629700.0,3.09,314.0,2.9,대전
2015,5,17,1,744700.0,3.66,384.0,3.55,대전
2015,5,18,2,714800.0,3.51,363.0,3.36,대전
2015,5,19,3,749550.0,4.67,415.0,5.13,대전
2015,5,20,4,599600.0,3.2,328.0,4.33,대전
2015,5,21,5,496200.0,4.67,310.0,7.18,대전
2015,5,22,6,654800.0,7.47,369.0,7.29,대전
2015,5,23,7,793300.0,5.64,385.0,6.15,대전
2015,5,24,1,715000.0,8.84,346.0,9.24,대전
2015,5,25,2,792600.0,8.63,389.0,9.64,대전
2015,5,26,3,932150.0,11.81,497.0,10.64,대전
2015,5,27,4,530900.0,12.46,336.0,11.73,대전
2015,5,28,5,706050.0,10.23,395.0,10.99,대전
2015,5,29,6,618600.0,15.36,353.0,12.75,대전
2015,5,30,7,711500.0,29.19,370.0,26.28,대전
2015,5,31,1,923600.0,21.43,487.0,22.62,대전
2015,6,1,2,1212800.0,4.94,730.0,5.06,대전
2015,6,2,3,1450550.0,5.84,926.0,6.31,대전
2015,6,3,4,1270200.0,4.98,878.0,5.75,대전
2015,6,4,5,1328100.0,5.28,875.0,5.79,대전
2015,6,5,6,1460600.0,5.83,864.0,5.76,대전
2015,6,6,7,1767800.0,6.98,1004.0,6.6,대전
2015,6,7,1,2142700.0,8.48,1144.0,7.54,대전
2015,6,8,2,1776450.0,7.02,1052.0,6.94,대전
2015,6,9,3,1818000.0,7.25,1078.0,7.25,대전
2015,6,10,4,1580650.0,6.19,997.0,6.47,대전
2015,6,11,5,1563550.0,6.19,958.0,6.31,대전
2015,6,12,6,1481950.0,5.84,967.0,6.31,대전
2015,6,13,7,1816400.0,7.19,1010.0,6.67,대전
2015,6,14,1,2069050.0,8.15,1090.0,7.18,대전
2015,6,15,2,1934500.0,7.67,1071.0,7.06,대전
2015,6,16,3,1788400.0,7.14,1125.0,7.54,대전
2015,6,17,4,1521300.0,5.96,1039.0,6.7,대전
2015,6,18,5,1493500.0,5.88,937.0,6.14,대전
2015,6,19,6,1600950.0,6.31,1007.0,6.64,대전
2015,6,20,7,1370800.0,5.38,852.0,5.57,대전
2015,6,21,1,2282850.0,8.98,1190.0,7.81,대전
2015,6,22,2,1874300.0,7.4,1081.0,7.09,대전
2015,6,23,3,1823100.0,7.2,1150.0,7.61,대전
2015,6,24,4,1575100.0,6.17,986.0,6.42,대전
2015,6,25,5,1262900.0,4.96,835.0,5.42,대전
2015,6,26,6,1455800.0,5.77,918.0,6.06,대전
2015,6,27,7,1993700.0,7.87,1093.0,7.22,대전
2015,6,28,1,2178250.0,8.63,1207.0,7.95,대전
2015,6,29,2,1869050.0,7.33,1116.0,7.29,대전
2015,6,30,3,1806650.0,7.17,1130.0,7.55,대전
2015,7,1,4,1602650.0,5.71,1060.0,6.15,대전
2015,7,2,5,1560300.0,5.63,1009.0,5.93,대전
2015,7,3,6,1515900.0,5.5,984.0,5.8,대전
2015,7,4,7,1668750.0,6.03,1015.0,5.92,대전
2015,7,5,1,1967700.0,7.15,1064.0,6.29,대전
2015,7,6,2,2074800.0,7.45,1213.0,7.08,대전
2015,7,7,3,1546100.0,5.66,996.0,5.89,대전
2015,7,8,4,1554150.0,5.49,1060.0,6.05,대전
2015,7,9,5,1432700.0,5.17,936.0,5.49,대전
2015,7,10,6,1737500.0,6.26,1082.0,6.33,대전
2015,7,11,7,1623300.0,5.85,983.0,5.75,대전
2015,7,12,1,2097250.0,7.53,1128.0,6.61,대전
2015,7,13,2,1868200.0,6.79,1070.0,6.31,대전
2015,7,14,3,1988100.0,7.23,1265.0,7.47,대전
2015,7,15,4,1683300.0,6.01,1078.0,6.2,대전
2015,7,16,5,1585550.0,5.69,1023.0,6.01,대전
2015,7,17,6,1510950.0,5.43,1019.0,5.95,대전
2015,7,18,7,1658350.0,6.01,1023.0,6.02,대전
2015,7,19,1,2124050.0,7.58,1208.0,7.01,대전
2015,7,20,2,2009500.0,7.25,1205.0,7.02,대전
2015,7,21,3,1824600.0,6.7,1118.0,6.67,대전
2015,7,22,4,1825000.0,6.48,1210.0,6.96,대전
2015,7,23,5,1778250.0,6.35,1107.0,6.45,대전
2015,7,24,6,1681150.0,6.07,1078.0,6.33,대전
2015,7,25,7,2007650.0,7.17,1189.0,6.89,대전
2015,7,26,1,2288450.0,8.26,1244.0,7.29,대전
2015,7,27,2,1907500.0,6.9,1141.0,6.68,대전
2015,7,28,3,2107550.0,7.66,1302.0,7.73,대전
2015,7,29,4,1722150.0,6.08,1118.0,6.41,대전
2015,7,30,5,1774450.0,6.37,1133.0,6.61,대전
2015,7,31,6,1802850.0,6.5,1139.0,6.72,대전
2015,8,1,7,1876250.0,6.65,1116.0,6.35,대전
2015,8,2,1,2051150.0,7.34,1170.0,6.69,대전
2015,8,3,2,2014450.0,7.27,1165.0,6.72,대전
2015,8,4,3,2047300.0,7.33,1282.0,7.45,대전
2015,8,5,4,1828800.0,6.44,1207.0,6.75,대전
2015,8,6,5,1828500.0,6.57,1132.0,6.51,대전
2015,8,7,6,1647350.0,5.87,1126.0,6.45,대전
2015,8,8,7,1953050.0,6.92,1170.0,6.61,대전
2015,8,9,1,2167500.0,7.76,1236.0,7.08,대전
2015,8,10,2,2032500.0,7.27,1209.0,6.88,대전
2015,8,11,3,2005600.0,7.3,1292.0,7.52,대전
2015,8,12,4,1779000.0,6.3,1155.0,6.55,대전
2015,8,13,5,1805450.0,6.44,1137.0,6.49,대전
2015,8,14,6,1737000.0,6.23,1091.0,6.28,대전
2015,8,15,7,1825600.0,6.5,1113.0,6.36,대전
2015,8,16,1,1947750.0,6.95,1132.0,6.46,대전
2015,8,17,2,1964400.0,7.11,1165.0,6.7,대전
2015,8,18,3,1830050.0,6.6,1177.0,6.82,대전
2015,8,19,4,1532100.0,5.44,1065.0,6.04,대전
2015,8,20,5,1409200.0,5.02,996.0,5.71,대전
2015,8,21,6,1549500.0,5.62,986.0,5.72,대전
2015,8,22,7,1696850.0,5.99,1068.0,6.04,대전
2015,8,23,1,1941050.0,6.94,1141.0,6.56,대전
2015,8,24,2,1822150.0,6.48,1145.0,6.53,대전
2015,8,25,3,1392500.0,5.08,933.0,5.53,대전
2015,8,26,4,1638550.0,5.7,1114.0,6.18,대전
2015,8,27,5,1444700.0,5.14,976.0,5.56,대전
2015,8,28,6,1617100.0,5.76,1054.0,6.0,대전
2015,8,29,7,1707250.0,6.14,1064.0,6.08,대전
2015,8,30,1,2032250.0,7.26,1189.0,6.81,대전
2015,8,31,2,1849900.0,6.58,1154.0,6.58,대전
2015,9,1,3,1794800.0,6.82,1181.0,7.33,대전
2015,9,2,4,1398950.0,5.16,992.0,5.96,대전
2015,9,3,5,1550600.0,5.84,1073.0,6.53,대전
2015,9,4,6,1477550.0,5.5,997.0,6.07,대전
2015,9,5,7,1650400.0,6.2,1069.0,6.53,대전
2015,9,6,1,2072800.0,7.82,1139.0,7.01,대전
2015,9,7,2,1786400.0,6.76,1107.0,6.73,대전
2015,9,8,3,1708750.0,6.45,1141.0,7.1,대전
2015,9,9,4,1470650.0,5.52,995.0,6.05,대전
2015,9,10,5,1291550.0,4.86,913.0,5.58,대전
2015,9,11,6,1355450.0,5.03,956.0,5.76,대전
2015,9,12,7,1496100.0,5.65,971.0,5.93,대전
2015,9,13,1,1879700.0,7.0,1134.0,6.87,대전
2015,9,14,2,1753100.0,6.62,1068.0,6.51,대전
2015,9,15,3,1681000.0,6.4,1090.0,6.78,대전
2015,9,16,4,1600700.0,5.9,1060.0,6.34,대전
2015,9,17,5,1434550.0,5.35,954.0,5.84,대전
2015,9,18,6,1455600.0,5.43,944.0,5.7,대전
2015,9,19,7,1670350.0,6.34,1016.0,6.21,대전
2015,9,20,1,1980400.0,7.38,1154.0,7.04,대전
2015,9,21,2,1969000.0,7.41,1147.0,7.0,대전
2015,9,22,3,1834350.0,7.07,1173.0,7.3,대전
2015,9,23,4,1720850.0,6.31,1063.0,6.31,대전
2015,9,24,5,1688700.0,6.34,1021.0,6.26,대전
2015,9,25,6,2360700.0,8.84,1406.0,8.57,대전
2015,9,26,7,2969150.0,11.03,1660.0,9.98,대전
2015,9,27,1,1843900.0,6.85,966.0,5.77,대전
2015,9,28,2,1935650.0,7.17,973.0,5.89,대전
2015,9,29,3,2563600.0,9.75,1362.0,8.43,대전
2015,9,30,4,1939600.0,7.17,1107.0,6.65,대전
2015,10,1,5,1355850.0,5.45,794.0,5.4,대전
2015,10,2,6,1591750.0,6.36,1013.0,6.89,대전
2015,10,3,7,1736150.0,6.89,1009.0,6.77,대전
2015,10,4,1,2093100.0,8.45,1100.0,7.59,대전
2015,10,5,2,1876350.0,7.43,1059.0,7.08,대전
2015,10,6,3,1765250.0,7.19,1087.0,7.5,대전
2015,10,7,4,1638800.0,6.44,998.0,6.61,대전
2015,10,8,5,1385250.0,5.52,903.0,6.08,대전
2015,10,9,6,1497050.0,5.98,922.0,6.22,대전
2015,10,10,7,1467650.0,5.89,861.0,5.82,대전
2015,10,11,1,1853250.0,7.46,1015.0,6.88,대전
2015,10,12,2,1814950.0,7.21,1008.0,6.78,대전
2015,10,13,3,1648200.0,6.75,1014.0,7.09,대전
2015,10,14,4,1460350.0,5.73,920.0,6.07,대전
2015,10,15,5,1470250.0,5.89,908.0,6.15,대전
2015,10,16,6,1344350.0,5.42,865.0,5.94,대전
2015,10,17,7,1507700.0,5.92,899.0,5.93,대전
2015,10,18,1,1917150.0,7.65,1078.0,7.3,대전
2015,10,19,2,1809350.0,7.22,1029.0,6.97,대전
2015,10,20,3,1712650.0,7.04,1043.0,7.26,대전
2015,10,21,4,1526600.0,5.93,933.0,6.13,대전
2015,10,22,5,1472150.0,5.83,908.0,6.1,대전
2015,10,23,6,1568650.0,6.27,939.0,6.38,대전
2015,10,24,7,1593650.0,6.36,914.0,6.2,대전
2015,10,25,1,1902150.0,7.61,1036.0,7.0,대전
2015,10,26,2,1829800.0,7.25,1013.0,6.89,대전
2015,10,27,3,1580650.0,6.45,941.0,6.59,대전
2015,10,28,4,1588400.0,6.22,954.0,6.31,대전
2015,10,29,5,1326150.0,5.25,809.0,5.44,대전
2015,10,30,6,1246350.0,4.97,768.0,5.23,대전
2015,10,31,7,1503300.0,5.99,801.0,5.41,대전
2015,11,1,1,1850450.0,6.52,917.0,6.75,대전
2015,11,2,2,1725650.0,6.01,937.0,6.79,대전
2015,11,3,3,1960600.0,6.94,1057.0,7.8,대전
2015,11,4,4,1511600.0,5.09,865.0,6.12,대전
2015,11,5,5,1422450.0,5.01,815.0,5.95,대전
2015,11,6,6,1465050.0,5.06,843.0,6.09,대전
2015,11,7,7,1487100.0,5.21,752.0,5.53,대전
2015,11,8,1,2138750.0,7.42,978.0,7.06,대전
2015,11,9,2,2068350.0,7.28,1049.0,7.72,대전
2015,11,10,3,1896450.0,6.78,1030.0,7.69,대전
2015,11,11,4,1655100.0,5.64,938.0,6.65,대전
2015,11,12,5,1464750.0,5.13,826.0,6.04,대전
2015,11,13,6,1472300.0,5.07,731.0,5.25,대전
2015,11,14,7,2208900.0,7.78,930.0,6.76,대전
2015,11,15,1,2320300.0,8.09,1057.0,7.65,대전
2015,11,16,2,1847850.0,6.36,852.0,6.13,대전
2015,11,17,3,2593650.0,9.25,1224.0,9.14,대전
2015,11,18,4,1640850.0,5.56,861.0,6.19,대전
2015,11,19,5,1830050.0,6.29,833.0,5.96,대전
2015,11,20,6,2089050.0,7.22,981.0,7.11,대전
2015,11,21,7,1982900.0,6.85,874.0,6.32,대전
2015,11,22,1,2725300.0,9.34,1052.0,7.58,대전
2015,11,23,2,2159800.0,7.46,971.0,7.07,대전
2015,11,24,3,2137050.0,7.48,1017.0,7.45,대전
2015,11,25,4,1715850.0,5.82,826.0,5.79,대전
2015,11,26,5,1555750.0,5.4,736.0,5.34,대전
2015,11,27,6,1781050.0,6.18,823.0,5.92,대전
2015,11,28,7,2135300.0,7.51,842.0,6.09,대전
2015,11,29,1,2601100.0,8.99,1021.0,7.38,대전
2015,11,30,2,2096200.0,7.25,940.0,6.71,대전
2015,12,1,3,2156600.0,8.63,1021.0,8.36,대전
2015,12,2,4,1498050.0,5.77,781.0,6.07,대전
2015,12,3,5,1614000.0,6.27,763.0,6.02,대전
2015,12,4,6,1766000.0,6.98,837.0,6.71,대전
2015,12,5,7,1731300.0,6.75,802.0,6.39,대전
2015,12,6,1,2100450.0,8.23,910.0,7.26,대전
2015,12,7,2,1708450.0,6.74,838.0,6.72,대전
2015,12,8,3,1903850.0,7.59,946.0,7.68,대전
2015,12,9,4,1538850.0,5.86,813.0,6.26,대전
2015,12,10,5,1214500.0,4.75,639.0,5.11,대전
2015,12,11,6,1549000.0,6.14,791.0,6.35,대전
2015,12,12,7,1578750.0,6.22,786.0,6.23,대전
2015,12,13,1,2079950.0,8.11,947.0,7.52,대전
2015,12,14,2,1524150.0,5.9,746.0,5.9,대전
2015,12,15,3,2091300.0,8.35,1013.0,8.27,대전
2015,12,16,4,1399600.0,5.29,714.0,5.49,대전
2015,12,17,5,1241800.0,4.83,692.0,5.5,대전
2015,12,18,6,1367000.0,5.36,705.0,5.62,대전
2015,12,19,7,1524550.0,5.97,734.0,5.8,대전
2015,12,20,1,1739350.0,6.85,806.0,6.45,대전
2015,12,21,2,1690800.0,6.62,821.0,6.57,대전
2015,12,22,3,1873450.0,7.54,939.0,7.72,대전
2015,12,23,4,1220200.0,4.7,679.0,5.35,대전
2015,12,24,5,1400550.0,5.46,761.0,6.11,대전
2015,12,25,6,1542600.0,6.0,759.0,6.01,대전
2015,12,26,7,1695500.0,6.67,782.0,6.24,대전
2015,12,27,1,1804650.0,7.08,816.0,6.5,대전
2015,12,28,2,1505400.0,5.94,726.0,5.82,대전
2015,12,29,3,1884750.0,7.64,924.0,7.61,대전
2015,12,30,4,1461100.0,5.59,741.0,5.77,대전
2015,12,31,5,1542850.0,6.17,819.0,6.59,대전
2015,1,1,5,6342500.0,2.99,2823.0,2.82,동두천
2015,1,2,6,7071050.0,3.34,3249.0,3.25,동두천
2015,1,3,7,7141500.0,3.37,3227.0,3.23,동두천
2015,1,4,1,8880450.0,4.19,3712.0,3.71,동두천
2015,1,5,2,7981000.0,3.77,3595.0,3.6,동두천
2015,1,6,3,6214850.0,2.93,2937.0,2.94,동두천
2015,1,7,4,6369750.0,3.01,3105.0,3.11,동두천
2015,1,8,5,6239000.0,2.94,3057.0,3.06,동두천
2015,1,9,6,6630250.0,3.13,3245.0,3.25,동두천
2015,1,10,7,7094850.0,3.35,3224.0,3.22,동두천
2015,1,11,1,7873950.0,3.71,3404.0,3.4,동두천
2015,1,12,2,7218400.0,3.41,3457.0,3.46,동두천
2015,1,13,3,6767000.0,3.19,3214.0,3.21,동두천
2015,1,14,4,6394400.0,3.02,3238.0,3.24,동두천
2015,1,15,5,6824200.0,3.22,3296.0,3.3,동두천
2015,1,16,6,6163300.0,2.91,3089.0,3.09,동두천
2015,1,17,7,6517300.0,3.07,3079.0,3.08,동두천
2015,1,18,1,7357450.0,3.47,3235.0,3.24,동두천
2015,1,19,2,7098250.0,3.35,3411.0,3.41,동두천
2015,1,20,3,6408500.0,3.02,3159.0,3.16,동두천
2015,1,21,4,6672300.0,3.15,3231.0,3.23,동두천
2015,1,22,5,6677400.0,3.15,3226.0,3.23,동두천
2015,1,23,6,6250350.0,2.95,3110.0,3.11,동두천
2015,1,24,7,6827450.0,3.22,3193.0,3.19,동두천
2015,1,25,1,7285550.0,3.44,3279.0,3.28,동두천
2015,1,26,2,7873200.0,3.71,3736.0,3.74,동두천
2015,1,27,3,6361550.0,3.0,3104.0,3.1,동두천
2015,1,28,4,6698150.0,3.16,3224.0,3.22,동두천
2015,1,29,5,6114200.0,2.88,3042.0,3.04,동두천
2015,1,30,6,6321100.0,2.98,3105.0,3.11,동두천
2015,1,31,7,6284800.0,2.97,2981.0,2.98,동두천
2015,2,1,1,8177550.0,3.81,3526.0,3.64,동두천
2015,2,2,2,7451750.0,3.47,3500.0,3.61,동두천
2015,2,3,3,6456450.0,3.01,3129.0,3.23,동두천
2015,2,4,4,6461050.0,3.01,3131.0,3.23,동두천
2015,2,5,5,6353250.0,2.96,3140.0,3.24,동두천
2015,2,6,6,6249350.0,2.91,3163.0,3.27,동두천
2015,2,7,7,6715650.0,3.13,3125.0,3.23,동두천
2015,2,8,1,6656900.0,3.1,2938.0,3.03,동두천
2015,2,9,2,6706750.0,3.13,3229.0,3.33,동두천
2015,2,10,3,6907800.0,3.22,3246.0,3.35,동두천
2015,2,11,4,6886550.0,3.21,3345.0,3.45,동두천
2015,2,12,5,5979800.0,2.79,2917.0,3.01,동두천
2015,2,13,6,6504450.0,3.03,3103.0,3.2,동두천
2015,2,14,7,7520950.0,3.51,3312.0,3.42,동두천
2015,2,15,1,10295600.0,4.8,4238.0,4.38,동두천
2015,2,16,2,7934300.0,3.7,3351.0,3.46,동두천
2015,2,17,3,10744900.0,5.01,4686.0,4.84,동두천
2015,2,18,4,12937050.0,6.03,5580.0,5.76,동두천
2015,2,19,5,8654050.0,4.03,3632.0,3.75,동두천
2015,2,20,6,8071350.0,3.76,3288.0,3.4,동두천
2015,2,21,7,7165200.0,3.34,2982.0,3.08,동두천
2015,2,22,1,9829150.0,4.58,4018.0,4.15,동두천
2015,2,23,2,8474550.0,3.95,3683.0,3.8,동두천
2015,2,24,3,7322050.0,3.41,3423.0,3.54,동두천
2015,2,25,4,7173000.0,3.34,3377.0,3.49,동두천
2015,2,26,5,6730250.0,3.14,3154.0,3.26,동두천
2015,2,27,6,6457300.0,3.01,3092.0,3.19,동두천
2015,2,28,7,7754500.0,3.61,3520.0,3.64,동두천
2015,3,1,1,8602900.0,3.96,3650.0,3.49,동두천
2015,3,2,2,8194850.0,3.77,3700.0,3.54,동두천
2015,3,3,3,6173550.0,2.84,2938.0,2.81,동두천
2015,3,4,4,7016200.0,3.23,3407.0,3.26,동두천
2015,3,5,5,6511050.0,3.0,3232.0,3.09,동두천
2015,3,6,6,6404450.0,2.95,3097.0,2.96,동두천
2015,3,7,7,6972600.0,3.21,3217.0,3.08,동두천
2015,3,8,1,9010550.0,4.15,3879.0,3.71,동두천
2015,3,9,2,6852500.0,3.16,3306.0,3.16,동두천
2015,3,10,3,5572350.0,2.57,2766.0,2.64,동두천
2015,3,11,4,6146450.0,2.83,3038.0,2.91,동두천
2015,3,12,5,6487050.0,2.99,3238.0,3.1,동두천
2015,3,13,6,6584250.0,3.03,3268.0,3.13,동두천
2015,3,14,7,7019650.0,3.23,3280.0,3.14,동두천
2015,3,15,1,8579550.0,3.95,3727.0,3.56,동두천
2015,3,16,2,7852100.0,3.62,3683.0,3.52,동두천
2015,3,17,3,6331950.0,2.92,3176.0,3.04,동두천
2015,3,18,4,6549150.0,3.02,3304.0,3.16,동두천
2015,3,19,5,7108150.0,3.27,3543.0,3.39,동두천
2015,3,20,6,6941450.0,3.2,3419.0,3.27,동두천
2015,3,21,7,7001050.0,3.22,3397.0,3.25,동두천
2015,3,22,1,8316150.0,3.83,3731.0,3.57,동두천
2015,3,23,2,7024250.0,3.23,3479.0,3.33,동두천
2015,3,24,3,6205200.0,2.86,3271.0,3.13,동두천
2015,3,25,4,6441950.0,2.97,3273.0,3.13,동두천
2015,3,26,5,6316500.0,2.91,3290.0,3.15,동두천
2015,3,27,6,6216050.0,2.86,3263.0,3.12,동두천
2015,3,28,7,6868900.0,3.16,3346.0,3.2,동두천
2015,3,29,1,8615500.0,3.97,3953.0,3.78,동두천
2015,3,30,2,7774200.0,3.58,3794.0,3.63,동두천
2015,3,31,3,5488100.0,2.53,2910.0,2.78,동두천
2015,4,1,4,7148250.0,3.49,3704.0,3.48,동두천
2015,4,2,5,5172100.0,2.53,2863.0,2.69,동두천
2015,4,3,6,7056650.0,3.45,3610.0,3.4,동두천
2015,4,4,7,7254600.0,3.54,3520.0,3.31,동두천
2015,4,5,1,7935600.0,3.88,3692.0,3.47,동두천
2015,4,6,2,7603000.0,3.71,3823.0,3.6,동두천
2015,4,7,3,5925350.0,2.89,3193.0,3.0,동두천
2015,4,8,4,6675800.0,3.26,3423.0,3.22,동두천
2015,4,9,5,6221700.0,3.04,3314.0,3.12,동두천
2015,4,10,6,6052250.0,2.96,3337.0,3.14,동두천
2015,4,11,7,6670550.0,3.26,3353.0,3.15,동두천
2015,4,12,1,7902300.0,3.86,3822.0,3.59,동두천
2015,4,13,2,6642050.0,3.24,3475.0,3.27,동두천
2015,4,14,3,5008950.0,2.45,2580.0,2.43,동두천
2015,4,15,4,7639300.0,3.73,4068.0,3.83,동두천
2015,4,16,5,6029450.0,2.95,3166.0,2.98,동두천
2015,4,17,6,6520650.0,3.19,3503.0,3.29,동두천
2015,4,18,7,6927750.0,3.38,3508.0,3.3,동두천
2015,4,19,1,6866500.0,3.35,3230.0,3.04,동두천
2015,4,20,2,8351200.0,4.08,4188.0,3.94,동두천
2015,4,21,3,7230700.0,3.53,3739.0,3.52,동두천
2015,4,22,4,6625600.0,3.24,3510.0,3.3,동두천
2015,4,23,5,5985150.0,2.92,3402.0,3.2,동두천
2015,4,24,6,6308400.0,3.08,3550.0,3.34,동두천
2015,4,25,7,6745300.0,3.29,3589.0,3.38,동두천
2015,4,26,1,8250650.0,4.03,4044.0,3.8,동두천
2015,4,27,2,7735400.0,3.78,4086.0,3.84,동두천
2015,4,28,3,6971450.0,3.41,3709.0,3.49,동두천
2015,4,29,4,6234300.0,3.05,3371.0,3.17,동두천
2015,4,30,5,7026400.0,3.43,3953.0,3.72,동두천
2015,5,1,6,7495900.0,3.27,3928.0,3.18,동두천
2015,5,2,7,7517400.0,3.28,3885.0,3.15,동두천
2015,5,3,1,7640350.0,3.33,3827.0,3.1,동두천
2015,5,4,2,7647900.0,3.33,4049.0,3.28,동두천
2015,5,5,3,7325350.0,3.19,3811.0,3.09,동두천
2015,5,6,4,7275050.0,3.17,3890.0,3.15,동두천
2015,5,7,5,6491600.0,2.83,3513.0,2.84,동두천
2015,5,8,6,6240650.0,2.72,3575.0,2.89,동두천
2015,5,9,7,6973800.0,3.04,3726.0,3.02,동두천
2015,5,10,1,8851950.0,3.86,4423.0,3.58,동두천
2015,5,11,2,6550200.0,2.85,3592.0,2.91,동두천
2015,5,12,3,6060750.0,2.64,3316.0,2.68,동두천
2015,5,13,4,7505550.0,3.27,4205.0,3.4,동두천
2015,5,14,5,6767700.0,2.95,3821.0,3.09,동두천
2015,5,15,6,6428800.0,2.8,3643.0,2.95,동두천
2015,5,16,7,7250150.0,3.16,3935.0,3.19,동두천
2015,5,17,1,8945900.0,3.9,4492.0,3.64,동두천
2015,5,18,2,7392550.0,3.22,4039.0,3.27,동두천
2015,5,19,3,6184300.0,2.7,3487.0,2.82,동두천
2015,5,20,4,7137750.0,3.11,4056.0,3.28,동두천
2015,5,21,5,6699750.0,2.92,3835.0,3.11,동두천
2015,5,22,6,6823800.0,2.97,3908.0,3.16,동두천
2015,5,23,7,7485550.0,3.26,4024.0,3.26,동두천
2015,5,24,1,8357900.0,3.64,4207.0,3.41,동두천
2015,5,25,2,9255300.0,4.03,4678.0,3.79,동두천
2015,5,26,3,8056600.0,3.51,4253.0,3.44,동두천
2015,5,27,4,7396400.0,3.22,4222.0,3.42,동두천
2015,5,28,5,7442800.0,3.24,4135.0,3.35,동두천
2015,5,29,6,6842450.0,2.98,4042.0,3.27,동두천
2015,5,30,7,7569750.0,3.3,4069.0,3.29,동두천
2015,5,31,1,9819550.0,4.28,4917.0,3.98,동두천
2015,6,1,2,8197250.0,3.3,4536.0,3.27,동두천
2015,6,2,3,7386400.0,2.98,4238.0,3.05,동두천
2015,6,3,4,7297100.0,2.94,4183.0,3.01,동두천
2015,6,4,5,7576800.0,3.05,4277.0,3.08,동두천
2015,6,5,6,6896050.0,2.78,3970.0,2.86,동두천
2015,6,6,7,8457400.0,3.41,4452.0,3.21,동두천
2015,6,7,1,10030050.0,4.04,5137.0,3.7,동두천
2015,6,8,2,8814450.0,3.55,4766.0,3.43,동두천
2015,6,9,3,7551250.0,3.04,4335.0,3.12,동두천
2015,6,10,4,8087950.0,3.26,4583.0,3.3,동두천
2015,6,11,5,7159300.0,2.88,4136.0,2.98,동두천
2015,6,12,6,7784700.0,3.14,4605.0,3.32,동두천
2015,6,13,7,8436650.0,3.4,4541.0,3.27,동두천
2015,6,14,1,9549650.0,3.85,4913.0,3.54,동두천
2015,6,15,2,9251300.0,3.73,5001.0,3.6,동두천
2015,6,16,3,7418100.0,2.99,4239.0,3.05,동두천
